127.0.0.1 - - [12/Aug/2025:10:18:24 +0200] "HEAD /health HTTP/1.1" 200 0 "-" "curl/8.13.0"
127.0.0.1 - - [12/Aug/2025:10:29:59 +0200] "HEAD /styles.css HTTP/1.1" 200 0 "-" "curl/8.13.0"
127.0.0.1 - - [12/Aug/2025:10:29:59 +0200] "HEAD / HTTP/1.1" 200 0 "-" "curl/8.13.0"
127.0.0.1 - - [12/Aug/2025:10:33:07 +0200] "HEAD /styles.css HTTP/1.1" 200 0 "-" "curl/8.13.0"
127.0.0.1 - - [12/Aug/2025:10:33:07 +0200] "HEAD / HTTP/1.1" 200 0 "-" "curl/8.13.0"
127.0.0.1 - - [12/Aug/2025:10:33:26 +0200] "GET /styles.css HTTP/1.1" 200 32974 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
127.0.0.1 - - [12/Aug/2025:10:33:27 +0200] "GET /favicon.ico HTTP/1.1" 200 32313 "http://localhost/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
127.0.0.1 - - [12/Aug/2025:10:33:28 +0200] "GET /sw.js HTTP/1.1" 200 32313 "http://localhost/sw.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
127.0.0.1 - - [12/Aug/2025:10:33:58 +0200] "GET /sw.js HTTP/1.1" 304 0 "http://localhost/sw.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
127.0.0.1 - - [12/Aug/2025:10:40:48 +0200] "GET /sw.js HTTP/1.1" 404 335 "http://localhost/sw.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
103.20.102.84 - - [12/Aug/2025:10:40:56 +0200] "POST /boaform/admin/formLogin HTTP/1.1" 501 357 "http://90.47.215.39:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
103.20.102.84 - - [12/Aug/2025:10:40:57 +0200] "" 400 0 "-" "-"
127.0.0.1 - - [12/Aug/2025:10:42:20 +0200] "HEAD / HTTP/1.1" 200 0 "-" "curl/8.13.0"
127.0.0.1 - - [12/Aug/2025:10:42:21 +0200] "HEAD / HTTP/1.1" 200 0 "-" "curl/8.13.0"
90.47.215.39 - - [12/Aug/2025:10:42:47 +0200] "GET / HTTP/1.1" 200 32313 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:10:42:47 +0200] "GET /styles.css HTTP/1.1" 200 32974 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:10:42:47 +0200] "GET /script.js HTTP/1.1" 200 168596 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:10:42:47 +0200] "GET /favicon.ico HTTP/1.1" 404 335 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:10:43:12 +0200] "GET /simple.html HTTP/1.1" 200 32313 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
